f_Hz,ReZ11,ImZ11,ReZ21,ImZ21,ReZ31,ImZ31,ReZ41,ImZ41,ReZ51,ImZ51,ReZ61,ImZ61,ReZ12,ImZ12,ReZ22,ImZ22,ReZ32,ImZ32,ReZ42,ImZ42,ReZ52,ImZ52,ReZ62,ImZ62,ReZ13,ImZ13,ReZ23,ImZ23,ReZ33,ImZ33,ReZ43,ImZ43,ReZ53,ImZ53,ReZ63,ImZ63,ReZ14,ImZ14,ReZ24,ImZ24,ReZ34,ImZ34,ReZ44,ImZ44,ReZ54,ImZ54,ReZ64,ImZ64,ReZ15,ImZ15,ReZ25,ImZ25,ReZ35,ImZ35,ReZ45,ImZ45,ReZ55,ImZ55,ReZ65,ImZ65,ReZ16,ImZ16,ReZ26,ImZ26,ReZ36,ImZ36,ReZ46,ImZ46,ReZ56,ImZ56,ReZ66,ImZ66
1.891650000000000000e+09,1.182454820649234822e-01,4.594776934293186343e+00,5.874945867068186167e-02,-5.020003747451703191e+00,2.250869477270642238e-02,-7.607761648283123179e+00,1.156741022631299631e-01,2.318981476586809087e+00,-5.144828825580417819e-02,-1.226330803828519933e+01,1.473338133609197464e-01,-7.812422202711472030e-01,5.497702569779452236e-02,-5.140081945872323033e+00,6.796331655829872254e-02,5.634611445527329288e+00,7.233103843635629859e-02,6.235992561167232884e-01,5.929401677713457691e-02,-4.485594011494507427e+00,3.095574399846011404e-02,-8.100143985381707878e+00,3.687206280653568952e-02,-7.795741794045436990e+00,2.037316143771885496e-02,-7.564602943952705161e+00,6.362990552210234796e-02,1.631407813723326772e-01,7.990792005790035846e-02,5.925046740195853090e+00,2.469348200664731735e-02,-7.153292144172534783e+00,7.621677453845010497e-02,-5.627260282147869219e+00,-5.152424200002064456e-03,-1.001705945436638601e+01,1.177950943894329333e-01,2.685417803233268508e+00,6.587275003654891048e-02,-4.179451320980888340e+00,2.734668080643078494e-02,-7.105443793791600626e+00,1.270397488318358581e-01,5.768797096841312921e+00,-5.653726090011561289e-02,-1.244558255021529014e+01,1.409825370762457508e-01,-1.618816679575114437e+00,-4.769250697747683815e-02,-1.199027320259342311e+01,2.882914996940211250e-02,-8.046120477331164977e+00,7.390911983485440317e-02,-5.537201885669220225e+00,-5.100680712391523347e-02,-1.209686960018067481e+01,2.001023991951020042e-01,1.321646747577540459e+01,-7.216258474897638275e-02,-1.315662503323665611e+01,1.393283995198467962e-01,-8.014904540981707681e-01,4.692457355774132255e-02,-7.279931400796988861e+00,2.458330523294501371e-03,-9.624659825622360998e+00,1.368562249642323037e-01,-1.449833168321124743e+00,-6.710562138319743630e-02,-1.296504631505413130e+01,1.955867066782896735e-01,1.271471533076330651e+01
1.892744444444444418e+09,1.184380071730088135e-01,4.609081030826798653e+00,5.872929345500491755e-02,-5.015744501116476961e+00,2.235504227154673854e-02,-7.607551157304445866e+00,1.158559900309211327e-01,2.332076353078577302e+00,-5.184010506493055837e-02,-1.227071629925249141e+01,1.476009387986500498e-01,-7.685676688944869106e-01,5.492273002300876450e-02,-5.136163337651038496e+00,6.795978037784650150e-02,5.645463916078380606e+00,7.233565571751680856e-02,6.314749991955929120e-01,5.922967111278000518e-02,-4.481188086757367905e+00,3.086494591977523294e-02,-8.099215629292189078e+00,3.678135200220661316e-02,-7.794276850747762886e+00,2.024842114159305234e-02,-7.564402692041790388e+00,6.360836166841433992e-02,1.705991204451333676e-01,7.995213880935293782e-02,5.936841457061847294e+00,2.459879372657686886e-02,-7.152753712347912796e+00,7.629427013582545936e-02,-5.621704443779393046e+00,-5.390878848313853181e-03,-1.001975306084895401e+01,1.179861446734851299e-01,2.698821080194309996e+00,6.586422706159188178e-02,-4.174513419748740795e+00,2.720918447099708939e-02,-7.104852388748817305e+00,1.272530711124330582e-01,5.784042979658784667e+00,-5.693330821294877164e-02,-1.245335839928811872e+01,1.412438614783585733e-01,-1.606877912226930549e+00,-4.802135266254636131e-02,-1.199696891915637487e+01,2.873821589790895303e-02,-8.045046252950232457e+00,7.395862304597639048e-02,-5.531530076976804544e+00,-5.138980251576693442e-02,-1.210358652513085431e+01,2.005150383376294865e-01,1.323997338697172665e+01,-7.261819839270099164e-02,-1.316586729994940441e+01,1.396225888184552122e-01,-7.892683353494041043e-01,4.687147948847626006e-02,-7.277408143566247212e+00,2.263115909889777243e-03,-9.626426531589750368e+00,1.371368846796815477e-01,-1.438175043369380957e+00,-6.754530401191723155e-02,-1.297374012495239448e+01,1.959712094827151252e-01,1.273717498104267243e+01
1.893838888888889074e+09,1.186317981297871221e-01,4.623400621019928103e+00,5.870878272326934821e-02,-5.011487365365430158e+00,2.220165122329150267e-02,-7.607351496869281249e+00,1.160391981847992832e-01,2.345187116297509533e+00,-5.223297027624216465e-02,-1.227815347372328425e+01,1.478705162889170921e-01,-7.558707768261140325e-01,5.486756619755354947e-02,-5.132243833851316772e+00,6.795632902508706719e-02,5.656315131304106458e+00,7.234257950361899780e-02,6.393484045711750330e-01,5.915607067892713483e-02,-4.476783338539067181e+00,3.077745128077415820e-02,-8.098293580596585883e+00,3.668671053312737296e-02,-7.792814940582172056e+00,2.012272575292057761e-02,-7.564216273815609348e+00,6.358870434596536336e-02,1.780542239800826376e-01,7.999534537307613491e-02,5.948637395931179128e+00,2.450119456698015771e-02,-7.152233298221078783e+00,7.636934408554013620e-02,-5.616144518710266986e+00,-5.625050685416655219e-03,-1.002246084197006937e+01,1.181782672022585051e-01,2.712240614213076384e+00,6.585794580485809790e-02,-4.169577051902610521e+00,2.707150817466258061e-02,-7.104272856902849931e+00,1.274676755177724663e-01,5.799305162867428365e+00,-5.733079903233017499e-02,-1.246116505216422077e+01,1.415060528200447199e-01,-1.594917197431228395e+00,-4.835253908233656112e-02,-1.200369638419931739e+01,2.864477231596428836e-02,-8.043978095980145682e+00,7.400973575936879711e-02,-5.525852143818030804e+00,-5.176820518305023239e-02,-1.211032796420227164e+01,2.009297066476754545e-01,1.326350856498446440e+01,-7.307452838878558676e-02,-1.317514506684801390e+01,1.399171310938258916e-01,-7.770305691546980364e-01,4.681757569636247479e-02,-7.274886456697989168e+00,2.067465033006198570e-03,-9.628206158132577741e+00,1.374126705367385293e-01,-1.426501608037327840e+00,-6.798659222799478818e-02,-1.298246666689102291e+01,1.963578091674491877e-01,1.275966037181850155e+01
1.894933333333333492e+09,1.188268729816494562e-01,4.637735782907441262e+00,5.868788826598693442e-02,-5.007232231257008337e+00,2.204857605721991659e-02,-7.607162745591475428e+00,1.162237533967858671e-01,2.358313836233762117e+00,-5.262678964107625479e-02,-1.228561967583734393e+01,1.481426236044893763e-01,-7.431515713105293353e-01,5.481199672876380796e-02,-5.128323270157552294e+00,6.795296718518313572e-02,5.667165131981774628e+00,7.235171920887471797e-02,6.472192121705266921e-01,5.907318446946726448e-02,-4.472378786525014860e+00,3.069323153085919825e-02,-8.097378267965662957e+00,3.658834552143155200e-02,-7.791355525169585405e+00,1.999586573564821404e-02,-7.564043541557937900e+00,6.357080244773949396e-02,1.855059540778288552e-01,8.003748031798538221e-02,5.960434798801604650e+00,2.439987429381661882e-02,-7.151730801365517642e+00,7.644172695848774901e-02,-5.610580043274566719e+00,-5.854661614956811755e-03,-1.002518346967848295e+01,1.183714701618880649e-01,2.725676516489935697e+00,6.585384674955990780e-02,-4.164642469917034795e+00,2.693352172102704556e-02,-7.103705235507534077e+00,1.276835682128733829e-01,5.814583733505172880e+00,-5.772977731115623568e-02,-1.246900257922018262e+01,1.417691719089296254e-01,-1.582934355868779175e+00,-4.868656681336364783e-02,-1.201045558964218785e+01,2.854880886823688360e-02,-8.042915650102335334e+00,7.406247496471578262e-02,-5.520168181796073270e+00,-5.214168586996657112e-02,-1.211709451975679741e+01,2.013464187159390850e-01,1.328707312953921438e+01,-7.353168031687995487e-02,-1.318445854486504309e+01,1.402117641913508128e-01,-7.647768255167471940e-01,4.676294485250396399e-02,-7.272366175867158944e+00,1.871426965674024070e-03,-9.629998730856627276e+00,1.376832328283930373e-01,-1.414811908972879451e+00,-6.842944133947864715e-02,-1.299122601940703348e+01,1.967464845695148234e-01,1.278217158256144614e+01
1.896027777777777910e+09,1.190232495641169175e-01,4.652086593689835681e+00,5.866658571598609012e-02,-5.002978987186136983e+00,2.189586383575231263e-02,-7.606984989227051130e+00,1.164096813181589030e-01,2.371456581173090772e+00,-5.302147199054733917e-02,-1.229311503372737846e+01,1.484173202926777624e-01,-7.304100879829983350e-01,5.475650842168822141e-02,-5.124401539967468722e+00,6.794970340289670230e-02,5.678013958298564035e+00,7.236294892612900320e-02,6.550871749853625081e-01,5.898108829025639627e-02,-4.467973439552382686e+00,3.061220132567651908e-02,-8.096470114850545130e+00,3.648653373919854420e-02,-7.789898094677685236e+00,1.986765598411695602e-02,-7.563884326197573671e+00,6.355451244353076123e-02,1.929541883741773545e-01,8.007851381497052556e-02,5.972233914987593373e+00,2.429401632273208225e-02,-7.151246028681548239e+00,7.651120498336731746e-02,-5.605010518676587949e+00,-6.079516341943838782e-03,-1.002792165236374800e+01,1.185657652400208401e-01,2.739128898204304718e+00,6.585183833076303783e-02,-4.159709915169588434e+00,2.679509168935804986e-02,-7.103149544290245032e+00,1.279007559258456828e-01,5.829878779227317231e+00,-5.813028340435705960e-02,-1.247687104656507451e+01,1.420332879558179606e-01,-1.570929215428158665e+00,-4.902392884202615847e-02,-1.201724647627436582e+01,2.845036262281940703e-02,-8.041858560520184440e+00,7.411683839065345836e-02,-5.514478289175183789e+00,-5.250996822866130231e-02,-1.212388683390670785e+01,2.017651885134980339e-01,1.331066720019778771e+01,-7.398977129936946950e-02,-1.319380793085205106e+01,1.405062622068542211e-01,-7.525067505301823445e-01,4.670769044610845883e-02,-7.269847147965585954e+00,1.675049720130345398e-03,-9.631804281660187428e+00,1.379483328355643745e-01,-1.403104954086162870e+00,-6.887380343495332069e-02,-1.300001826875818089e+01,1.971372110992090920e-01,1.280470869566338621e+01
1.897122222222222328e+09,1.192209453758424631e-01,4.666453129756737539e+00,5.864486461372613035e-02,-4.998727520767644705e+00,2.174355336042827977e-02,-7.606818319688596119e+00,1.165970063479151581e-01,2.384615417800668435e+00,-5.341693103144883742e-02,-1.230063968908987881e+01,1.486946465594231048e-01,-7.176463683723938169e-01,5.470160519864455950e-02,-5.120478598010352655e+00,6.794654998984814287e-02,5.688861649338061710e+00,7.237610930355012351e-02,6.629520636986800941e-01,5.887996641348578614e-02,-4.463566307913048092e+00,3.053421941664105632e-02,-8.095569531976204658e+00,3.638161768443104460e-02,-7.788442176956908547e+00,1.973793811655990757e-02,-7.563738440248169326e+00,6.353968010542422606e-02,2.003988211361852345e-01,8.011844647131964592e-02,5.984034997143164780e+00,2.418280816500771591e-02,-7.150778691517087893e+00,7.657762451067111342e-02,-5.599435418466856440e+00,-6.299507012145350027e-03,-1.003067612403439313e+01,1.187611675528659066e-01,2.752597870099672051e+00,6.585179873633038861e-02,-4.154779614165345691e+00,2.665608380285031109e-02,-7.102605784892102037e+00,1.281192460003212075e-01,5.845190388246389368e+00,-5.853235344054277117e-02,-1.248477051654971781e+01,1.422984774826762111e-01,-1.558901612149943716e+00,-4.936510513347127510e-02,-1.202406893466814886e+01,2.834951757239172546e-02,-8.040806480224038211e+00,7.417280402598545874e-02,-5.508782564308475571e+00,-5.287283341460729397e-02,-1.213070558277332900e+01,2.021860292964237360e-01,1.333429089644908316e+01,-7.444892781133516380e-02,-1.320319340628009641e+01,1.408004377251247385e-01,-7.402199712317132363e-01,4.665193514703505628e-02,-7.267329233939339161e+00,1.478379524677986973e-03,-9.633622848455864585e+00,1.382078469967080170e-01,-1.391379726552148810e+00,-6.931962834674518237e-02,-1.300884350934719436e+01,1.975299609684562363e-01,1.282727179682471075e+01
1.898216666666666746e+09,1.194199774538486636e-01,4.680835466723936023e+00,5.862272822551146262e-02,-4.994477720696482770e+00,2.159167441022374900e-02,-7.606662833946362667e+00,1.167857514105283129e-01,2.397790411332279437e+00,-5.381308708007542796e-02,-1.230819379651764756e+01,1.489746224928557017e-01,-7.048604572645049693e-01,5.464780040055570998e-02,-5.116554463062540137e+00,6.794352286374770455e-02,5.699708242581099427e+00,7.239101002725928380e-02,6.708136710441765516e-01,5.877011177040303291e-02,-4.459156415871518675e+00,3.045909053236039998e-02,-8.094676909978524293e+00,3.627400045965436387e-02,-7.786987346139609301e+00,1.960658245065816443e-02,-7.563605680989213376e+00,6.352614233318452930e-02,2.078397641708495669e-01,8.015730963333954351e-02,5.995838297190610788e+00,2.406545243229364292e-02,-7.150328403963169599e+00,7.664089547269188618e-02,-5.593854196587971117e+00,-6.514616436214788232e-03,-1.003344763290372654e+01,1.189576955221586380e-01,2.766083542079515567e+00,6.585357814365203066e-02,-4.149851775034475665e+00,2.651636538785634434e-02,-7.102073940623564674e+00,1.283390464407216103e-01,5.860518649263091184e+00,-5.893601876329671030e-02,-1.249270104835884254e+01,1.425648231271480215e-01,-1.546851391017753929e+00,-4.971055733342666372e-02,-1.203092280667487302e+01,2.824640331598344059e-02,-8.039759076157963591e+00,7.423032998265573223e-02,-5.503081102990369011e+00,-5.323012402641720542e-02,-1.213755147020517455e+01,2.026089535220486348e-01,1.335794433781342860e+01,-7.490928334593073556e-02,-1.321261513626239825e+01,1.410941434441596865e-01,-7.279161006735896944e-01,4.659581879121984377e-02,-7.264812311384420518e+00,1.281460156772362127e-03,-9.635454474808097913e+00,1.384617693151520557e-01,-1.379635199264363177e+00,-6.976686466751416682e-02,-1.301770184401783226e+01,1.979247034635402136e-01,1.284986097541893635e+01
1.899311111111111164e+09,1.196203622508625053e-01,4.695233679483842515e+00,5.860019312049976475e-02,-4.990229478552220321e+00,2.144024712548907308e-02,-7.606518632832870885e+00,1.169759377456446314e-01,2.410981625672026674e+00,-5.420986870323090540e-02,-1.231577752260150582e+01,1.492572476429183115e-01,-6.920523999714537355e-01,5.459560868417288187e-02,-5.112629219686824378e+00,6.794064132115532062e-02,5.710553773429470681e+00,7.240743287141473972e-02,6.786718158192585060e-01,5.865192465526403859e-02,-4.454742814219863511e+00,3.038656822867970980e-02,-8.093792612315006352e+00,3.616413952553382966e-02,-7.785533230544568362e+00,1.947348963654291221e-02,-7.563485833856351093e+00,6.351372905863038321e-02,2.152769475371683616e-01,8.019516514628448334e-02,6.007644062225652171e+00,2.394117826568771881e-02,-7.149894682412897495e+00,7.670099376618769171e-02,-5.588266295854963595e+00,-6.724919824066373508e-03,-1.003623692956728064e+01,1.191553707028867176e-01,2.779586022820073055e+00,6.585700135150231171e-02,-4.144926584351601662e+00,2.637580788159972836e-02,-7.101553976548849789e+00,1.285601659483205372e-01,5.875863651388789854e+00,-5.934130545409148361e-02,-1.250066269867523161e+01,1.428324123640808962e-01,-1.534778406585018962e+00,-5.006072366755337510e-02,-1.203780788748157526e+01,2.814119293697840349e-02,-8.038716035181010966e+00,7.428935471121544953e-02,-5.497373995778227496e+00,-5.358174732702956911e-02,-1.214442522103149180e+01,2.030339727784517545e-01,1.338162764395726079e+01,-7.537097598284381306e-02,-1.322207326891323298e+01,1.413872731615716249e-01,-7.155947431448005380e-01,4.653949602353726206e-02,-7.262296276850806365e+00,1.084332341037994637e-03,-9.637299209495212793e+00,1.387102119550182311e-01,-1.367870349517360973e+00,-7.021546080424306835e-02,-1.302659338421447721e+01,1.983214052595957677e-01,1.287247632482805670e+01
1.900405555555555582e+09,1.198221155169811591e-01,4.709647842270491047e+00,5.857728851819787863e-02,-4.985982690516777005e+00,2.128928155031694844e-02,-7.606385819769992729e+00,1.171675847138080456e-01,2.424189123596565576e+00,-5.460721423513097833e-02,-1.232339104481410352e+01,1.495425009691345453e-01,-6.792222395544821323e-01,5.454553764097469504e-02,-5.108703018937270635e+00,6.793792774793142031e-02,5.721398274762528935e+00,7.242513526845906213e-02,6.865263464787737524e-01,5.852590993714928275e-02,-4.450324592688408742e+00,3.031635866869005977e-02,-8.092916968576025383e+00,3.605253942420594965e-02,-7.784079519739435682e+00,1.933859192661042600e-02,-7.563378676007451951e+00,6.350226520856519508e-02,2.227103200553806617e-01,8.023210457135572515e-02,6.019452530472387153e+00,2.380925304336910936e-02,-7.149476946457483884e+00,7.675796250407747323e-02,-5.582671156725561801e+00,-6.930584977314472456e-03,-1.003904475496623583e+01,1.193542175647625270e-01,2.793105419406924028e+00,6.586187076273032626e-02,-4.140004204319696512e+00,2.623428934544504848e-02,-7.101045839907263790e+00,1.287826139475659881e-01,5.891225484061961559e+00,-5.974823394530465182e-02,-1.250865552240461476e+01,1.431013361673589279e-01,-1.522682523428699586e+00,-5.041601409742249573e-02,-1.204472392820043503e+01,2.803410010858639612e-02,-8.037677069718718315e+00,7.434979757513758558e-02,-5.491661325329306287e+00,-5.392767769046947351e-02,-1.215132757393618057e+01,2.034610977290747247e-01,1.340534093481870492e+01,-7.583414590707933389e-02,-1.323156793505174278e+01,1.416797621104463889e-01,-7.032554994611032173e-01,4.648313364082784505e-02,-7.259781047810278665e+00,8.870332213976857370e-04,-9.639157106006665643e+00,1.389534040062884723e-01,-1.356084173689435568e+00,-7.066536605068825250e-02,-1.303551825000074871e+01,1.987200307740660810e-01,1.289511794274569745e+01
1.901500000000000000e+09,1.200252521864453165e-01,4.724078028737100254e+00,5.855405542076538850e-02,-4.981737258978182759e+00,2.113877734239346176e-02,-7.606264499440679394e+00,1.173607096207132799e-01,2.437412966962598571e+00,-5.500507314149647581e-02,-1.233103455019395334e+01,1.498303411606638769e-01,-6.663700140511022996e-01,5.449807927060986573e-02,-5.104776077989243710e+00,6.793540727099116328e-02,5.732241776533306243e+00,7.244385434131632440e-02,6.943771442406118100e-01,5.839267279718717701e-02,-4.445900892032914165e+00,3.024812527616459537e-02,-8.092050268319944450e+00,3.593974358521262458e-02,-7.782625970628339829e+00,1.920185406349408930e-02,-7.563283980030651499e+00,6.349157270390999586e-02,2.301398496070645727e-01,8.026824786766392772e-02,6.031263927358035737e+00,2.366899420836794665e-02,-7.149074521177252173e+00,7.681191210063145758e-02,-5.577068226211013169e+00,-7.131870914022509812e-03,-1.004187182833887881e+01,1.195542632296921759e-01,2.806641836999303141e+00,6.586796966758413918e-02,-4.135084770357239314e+00,2.609169693833747472e-02,-7.100549460875758001e+00,1.290064006006955422e-01,5.906604236958008514e+00,-6.015681873145939385e-02,-1.251667957345013527e+01,1.433716876345927649e-01,-1.510563616426763067e+00,-5.077680578920037296e-02,-1.205167063895790669e+01,2.792537547040188639e-02,-8.036641923006701660e+00,7.441155978337710142e-02,-5.485943163802201816e+00,-5.426795822949802978e-02,-1.215825927404450901e+01,2.038903380732301485e-01,1.342908433073961127e+01,-7.629893292669549798e-02,-1.324109924825358142e+01,1.419715866402029292e-01,-6.908979722465669049e-01,4.642690768241896498e-02,-7.257266564251444230e+00,6.895959137129631334e-04,-9.641028221988674929e+00,1.391916884271699462e-01,-1.344275701698373959e+00,-7.111653165960911405e-02,-1.304447656993592375e+01,1.991205425548533692e-01,1.291778593144117160e+01
1.902594444444444418e+09,1.202297862718711974e-01,4.738524312047086795e+00,5.853054554894016048e-02,-4.977493093993187401e+00,2.098872365757952982e-02,-7.606154776426567565e+00,1.175553275637811479e-01,2.450653216936799605e+00,-5.540340720400480784e-02,-1.233870823385020365e+01,1.501207073275470927e-01,-6.534957537555072804e-01,5.445370144865480100e-02,-5.100848678669128944e+00,6.793310735788374299e-02,5.743084305412820001e+00,7.246331133187977613e-02,7.022241256448743529e-01,5.825291303190397590e-02,-4.441470915618856097e+00,3.018149419076682910e-02,-8.091192755545254300e+00,3.582632534516103084e-02,-7.781172412444667508e+00,1.906327377108819887e-02,-7.563201517756871439e+00,6.348147247357431577e-02,2.375655232245878212e-01,8.030374155801267566e-02,6.043078461779367139e+00,2.351978104967968053e-02,-7.148686640864798214e+00,7.686301917569034192e-02,-5.571456966771773267e+00,-7.329124925409563444e-03,-1.004471883536380084e+01,1.197555371696294724e-01,2.820195378528463248e+00,6.587506577484091019e-02,-4.130168389118322736e+00,2.594792930524649974e-02,-7.100064753668821282e+00,1.292315368104391127e-01,5.921999999895146694e+00,-6.056706818435628192e-02,-1.252473490552242552e+01,1.436435605986852992e-01,-1.498421570856585339e+00,-5.114343894575346799e-02,-1.205864769244289469e+01,2.781530233322738674e-02,-8.035610373832231090e+00,7.447452567499167342e-02,-5.480219570369837534e+00,-5.460270156986608836e-02,-1.216522106531903624e+01,2.043217025240910145e-01,1.345285795260372552e+01,-7.676547403720362928e-02,-1.325066730524516245e+01,1.422627632483280391e-01,-6.785217711264409646e-01,4.637100032091134860e-02,-7.254752789869630902e+00,4.920491442578974481e-04,-9.642912618650054668e+00,1.394255172016494737e-01,-1.332444011002292594e+00,-7.156891189539775489e-02,-1.305346848080904110e+01,1.995229016994738147e-01,1.294048039798192207e+01
